gene1	gene2	n_combn_A375_D14	n_single_A375_D14	mean_combn_A375_D14	mean_single_A375_D14	var_combn_A375_D14	var_single_A375_D14	orientation_agree_A375_D14	differential_combn_vs_single_A375_D14	pval1_combn_vs_single_A375_D14	pval2_combn_vs_single_A375_D14	fdr1_combn_vs_single_A375_D14	fdr2_combn_vs_single_A375_D14	significant_combn_vs_single_A375_D14	n_combn_MEWO_D14	n_single_MEWO_D14	mean_combn_MEWO_D14	mean_single_MEWO_D14	var_combn_MEWO_D14	var_single_MEWO_D14	orientation_agree_MEWO_D14	differential_combn_vs_single_MEWO_D14	pval1_combn_vs_single_MEWO_D14	pval2_combn_vs_single_MEWO_D14	fdr1_combn_vs_single_MEWO_D14	fdr2_combn_vs_single_MEWO_D14	significant_combn_vs_single_MEWO_D14	n_combn_RPE_D14	n_single_RPE_D14	mean_combn_RPE_D14	mean_single_RPE_D14	var_combn_RPE_D14	var_single_RPE_D14	orientation_agree_RPE_D14	differential_combn_vs_single_RPE_D14	pval1_combn_vs_single_RPE_D14	pval2_combn_vs_single_RPE_D14	fdr1_combn_vs_single_RPE_D14	fdr2_combn_vs_single_RPE_D14	significant_combn_vs_single_RPE_D14	n_combn_A375_D28	n_single_A375_D28	mean_combn_A375_D28	mean_single_A375_D28	var_combn_A375_D28	var_single_A375_D28	orientation_agree_A375_D28	differential_combn_vs_single_A375_D28	pval1_combn_vs_single_A375_D28	pval2_combn_vs_single_A375_D28	fdr1_combn_vs_single_A375_D28	fdr2_combn_vs_single_A375_D28	significant_combn_vs_single_A375_D28	n_combn_MEWO_D28	n_single_MEWO_D28	mean_combn_MEWO_D28	mean_single_MEWO_D28	var_combn_MEWO_D28	var_single_MEWO_D28	orientation_agree_MEWO_D28	differential_combn_vs_single_MEWO_D28	pval1_combn_vs_single_MEWO_D28	pval2_combn_vs_single_MEWO_D28	fdr1_combn_vs_single_MEWO_D28	fdr2_combn_vs_single_MEWO_D28	significant_combn_vs_single_MEWO_D28	n_combn_RPE_D28	n_single_RPE_D28	mean_combn_RPE_D28	mean_single_RPE_D28	var_combn_RPE_D28	var_single_RPE_D28	orientation_agree_RPE_D28	differential_combn_vs_single_RPE_D28	pval1_combn_vs_single_RPE_D28	pval2_combn_vs_single_RPE_D28	fdr1_combn_vs_single_RPE_D28	fdr2_combn_vs_single_RPE_D28	significant_combn_vs_single_RPE_D28
FMN1	FMN2	25	25	0.233450641128867	0.782233976308789	0.0584410018492074	0	TRUE	-0.373387152309712	8.07200424612559e-12	8.07200424612559e-12	2.45477159668042e-09	2.45477159668042e-09	NA	25	25	-0.00750560005188534	0.219290681442196	0.0325618112020806	0	TRUE	0.000656320788600141	0.978447764030386	0.978447764030386	1	1	NA	25	25	0.211330095357498	1.05154966148582	0.0973382227135135	0	TRUE	-0.495709373912263	6.61451066460355e-10	6.61451066460355e-10	8.49944043966006e-08	8.49944043966006e-08	NA	25	25	0.383533315409504	1.10226908276812	0.0850728513217287	0	TRUE	-0.447729385004572	5.37789690049143e-10	5.37789690049143e-10	2.23018429872017e-07	2.23018429872017e-07	NA	25	25	0.060842236826108	0.499732262762938	0.0608957738190411	0	TRUE	-0.102065741763744	0.00446413423389691	0.00446413423389691	0.0740500776421083	0.0740500776421083	NA	25	25	-0.794943341235563	-0.786609567253007	0.101816504347997	0	TRUE	-0.796576141714235	2.6333840976144e-13	2.6333840976144e-13	3.43215688386004e-10	3.43215688386004e-10	NA
FANCI	FMNL2	25	25	0.270856837099938	0.807264206681662	0.0897823936855559	0	TRUE	-0.384162115977914	1.90266791734594e-10	1.90266791734594e-10	2.93617564418256e-08	2.93617564418256e-08	NA	25	25	0.0274836242111938	0.438968982633839	0.0357759734867268	0	TRUE	-0.275594110575478	5.81777885073355e-12	5.81777885073355e-12	9.31179305078678e-10	9.31179305078678e-10	NA	25	25	-0.056516382730606	0.973339799810782	0.147482349913336	0	TRUE	-0.594128923517778	3.24241100308367e-11	3.24241100308367e-11	7.21498064515667e-09	7.21498064515667e-09	NA	25	25	0.126723616236167	1.05573494859008	0.298269226288505	0	TRUE	-0.597250787013295	9.28965752340727e-08	9.28965752340727e-08	1.11515971889872e-05	1.11515971889872e-05	NA	25	25	0.0546285028153502	0.719027286500869	0.063362391190671	0	TRUE	-0.40578911124763	1.27870618531838e-12	1.27870618531838e-12	4.66639738311697e-10	4.66639738311697e-10	NA	25	25	-1.37530403514279	-1.18330819006604	0.282076420159985	0	TRUE	-0.696998461329414	3.01050967834657e-10	3.01050967834657e-10	5.72202502671795e-08	5.72202502671795e-08	NA
FNDC3A	FNDC3B	25	25	0.0878368367403965	0.731884559107758	0.126345034611728	0	TRUE	-0.397862671496254	2.09991094143511e-09	2.09991094143511e-09	1.99563267429351e-07	1.99563267429351e-07	NA	25	25	0.0585404958507934	0.285803875465495	0.0191243309395101	0	TRUE	-0.0463756035709958	0.0219810789201651	0.0219810789201651	0.259430166408593	0.259430166408593	NA	25	25	-0.352953274105823	0.843329207887249	0.243475764896166	0	TRUE	-0.598528437679743	5.62964285262402e-11	5.62964285262402e-11	1.14135118141689e-08	1.14135118141689e-08	NA	25	25	0.205234493238583	0.905656396640054	0.144926254222731	0	TRUE	-0.340405900817367	6.5336639028996e-06	6.5336639028996e-06	0.000322207781338161	0.000322207781338161	NA	25	25	0.116899828152571	0.505780138759059	0.0534612994869656	0	TRUE	-0.0733681517045974	0.0232495687815524	0.0232495687815524	0.306964262976409	0.306964262976409	NA	25	25	-1.37492203563801	-1.48540948303304	0.228886886616328	0	TRUE	-0.293820787936623	0.000227452433312442	0.000227452433312442	0.00578025637492047	0.00578025637492047	NA
FNIP1	FNIP2	25	25	-0.210677158010443	0.561265833524735	0.141810682997783	0	TRUE	-0.354250781113144	4.94186756870753e-08	4.94186756870753e-08	2.69239904436282e-06	2.69239904436282e-06	NA	25	25	-0.0115783825610849	0.113462599571688	0.0260816493240585	0	TRUE	0.140975120292017	6.80950702946135e-07	6.80950702946135e-07	2.30948079509704e-05	2.30948079509704e-05	NA	25	25	-0.573820380680593	0.446968788269434	0.274779675777015	0	TRUE	-0.163055961191421	0.0107560597500859	0.0107560597500859	0.147564714994872	0.147564714994872	NA	25	25	-0.471228069826277	0.679327396976916	0.332287304062779	0	TRUE	-0.615559982486503	2.20373827227434e-07	2.20373827227434e-07	1.98440432940268e-05	1.98440432940268e-05	NA	25	25	-0.0867957299454505	0.271973645899551	0.0746314110300629	0	TRUE	0.0896093657918028	0.0511765869707503	0.0511765869707503	0.608733100404141	0.608733100404141	NA	25	25	-1.51756644845266	-1.54695880559615	0.447281124064659	0	TRUE	-0.323995523387183	0.0015314475296992	0.0015314475296992	0.0298543232714447	0.0298543232714447	NA
FOXK1	FOXK2	25	25	-0.465254468991729	0.285051515535205	0.142380207765076	0	TRUE	-0.119590024861854	0.00922292468232766	0.00922292468232766	0.121489641643923	0.121489641643923	NA	25	25	-0.10221925591825	0.20358862448371	0.0477205681349479	0	TRUE	-0.0427315890257316	0.15871223185416	0.15871223185416	1	1	NA	25	25	-0.963288136774286	-0.0236223700049277	0.273988407337471	0	TRUE	0.268427327698119	0.000270192057615192	0.000270192057615192	0.00551725790442855	0.00551725790442855	NA	25	25	-0.644936892868959	0.403220340589553	0.268968012923946	0	TRUE	-0.393979406002161	2.12777751470694e-06	2.12777751470694e-06	0.000128558332448064	0.000128558332448064	NA	25	25	-0.249337536144114	0.297564211000472	0.126894705291881	0	TRUE	-0.0815097607136822	0.179259854058844	0.179259854058844	1	1	NA	25	25	-1.8648022618711	-1.98939382669498	0.341687914649137	0	TRUE	-0.0385797830037353	0.680047496462181	0.680047496462181	1	1	NA
FOXN2	FOXN3	25	25	-0.0403154601826798	0.663320999832208	0.157338038616269	0	TRUE	-0.385142184585328	2.53393535136177e-08	2.53393535136177e-08	1.59433100107087e-06	1.59433100107087e-06	NA	25	25	-0.0130819656636735	0.356510437479563	0.0245225548386334	0	TRUE	-0.188538426809529	1.03243589779981e-09	1.03243589779981e-09	6.87532911137866e-08	6.87532911137866e-08	NA	25	25	-0.312855306034007	0.692638928738604	0.299320712314795	0	TRUE	-0.356324204217557	8.86203045902156e-06	8.86203045902156e-06	0.000286704884975438	0.000286704884975438	NA	25	25	-0.147344343035349	0.756864688234427	0.328959388386671	0	TRUE	-0.445608949112082	3.28223024567814e-05	3.28223024567814e-05	0.00130762893930994	0.00130762893930994	NA	25	25	0.0231793450566709	0.614138188132948	0.0438941665929772	0	TRUE	-0.281094918028333	1.67946993924686e-10	1.67946993924686e-10	2.89099491533645e-08	2.89099491533645e-08	NA	25	25	-1.21308717863951	-1.68010595929457	0.229123735022014	0	TRUE	0.0726772569843768	0.306453089700405	0.306453089700405	1	1	NA
FOXN1	FOXN4	25	25	-0.29639245565505	0.0981891062582138	0.138011317445319	0	TRUE	0.242268535600331	4.71411803289284e-06	4.71411803289284e-06	0.000140091904495553	0.000140091904495553	NA	25	25	-0.0148018736902302	0.00148679575127397	0.0537558355284546	0	TRUE	0.283227258106369	1.13418684196576e-09	1.13418684196576e-09	7.39115384459032e-08	7.39115384459032e-08	NA	25	25	-0.681572516870645	0.00713403515485143	0.405603802207482	0	TRUE	0.377917129281913	8.72352492304675e-05	8.72352492304675e-05	0.00206184333929807	0.00206184333929807	NA	25	25	-0.331128037625147	0.244968666322366	0.181285344620058	0	TRUE	0.0187867502507385	0.764658487793409	0.764658487793409	1	1	NA	25	25	-0.113286344530753	0.22040205483838	0.122258017190253	0	TRUE	0.125563138052198	0.0331848463172099	0.0331848463172099	0.417017377325938	0.417017377325938	NA	25	25	-1.55435348114206	-1.95832386949371	0.365088536553006	0	TRUE	0.164660838292803	0.103632987285479	0.103632987285479	1	1	NA
FRMD1	FRMD6	25	25	-0.0799945998968135	0.539981810516195	0.0332981406940169	0	TRUE	-0.243228074716739	9.19110392043263e-10	9.19110392043263e-10	1.03522230378765e-07	1.03522230378765e-07	NA	25	25	0.157408249927987	0.511808741661081	0.0297656439587767	0	TRUE	-0.295126066265113	1.08091841860288e-13	1.08091841860288e-13	3.52197159033863e-11	3.52197159033863e-11	NA	25	25	0.486696463258865	1.10214539002753	0.396733343771474	0	TRUE	-0.276316456491793	0.0138091255691735	0.0138091255691735	0.183117016207327	0.183117016207327	NA	25	25	-0.07733457296193	0.593058433525386	0.0520867523868837	0	TRUE	-0.197731165666625	0.000173206127336943	0.000173206127336943	0.00508105417120959	0.00508105417120959	NA	25	25	0.212672969573024	0.741184400667666	0.0334274211559214	0	TRUE	-0.337922542013066	2.44407438341904e-13	2.44407438341904e-13	1.31164546010716e-10	1.31164546010716e-10	NA	25	25	0.88069970243089	0.395090751992062	0.949352976439958	0	TRUE	0.328300880045912	0.149638066806948	0.149638066806948	1	1	NA
FRS2	FRS3	25	25	-0.194407297776115	0.370500979641153	0.119135910924155	0	TRUE	-0.0805563632213095	0.0709512814391993	0.0709512814391993	0.75531895614473	0.75531895614473	NA	25	25	-0.111272122032804	0.0691929219648758	0.0448367735534977	0	TRUE	0.132116943834399	8.50340926867718e-05	8.50340926867718e-05	0.00165767043462697	0.00165767043462697	NA	25	25	-0.680536062811919	-0.0858806244105554	0.436106293182471	0	TRUE	0.512292206617573	9.46394055321709e-07	9.46394055321709e-07	4.09204603627528e-05	4.09204603627528e-05	NA	25	25	-0.160525989634997	0.565607311016757	0.141634175045455	0	TRUE	-0.235837738470878	0.0013423822847284	0.0013423822847284	0.0291593530638397	0.0291593530638397	NA	25	25	-0.182808912625473	0.193878151545764	0.0727605232880941	0	TRUE	0.104534694633996	0.0344436951404892	0.0344436951404892	0.430464993342048	0.430464993342048	NA	25	25	-1.5652456087084	-2.5018727306488	0.427206278451695	0	TRUE	0.789723537397024	1.12454415050616e-07	1.12454415050616e-07	9.87412995572714e-06	9.87412995572714e-06	NA
FRY	FRYL	25	25	0.0170319383390291	0.445963135998925	0.0890214592785608	0	TRUE	-0.0525629995039276	0.183676226451043	0.183676226451043	1	1	NA	25	25	-0.0664841271184314	0.094940287547024	0.019907720701919	0	TRUE	0.129367444252762	8.51145106966977e-07	8.51145106966977e-07	2.8198772842435e-05	2.8198772842435e-05	NA	25	25	-0.0686991184699132	0.685592423568798	0.202104721621084	0	TRUE	-0.212765659484852	0.000621855294577344	0.000621855294577344	0.0114152101263222	0.0114152101263222	NA	25	25	0.148984060028836	0.630178928867929	0.100169908768189	0	TRUE	-0.0504529111055361	0.376273145799116	0.376273145799116	1	1	NA	25	25	-0.0157936781325559	0.48931179670237	0.0504266394320569	0	TRUE	-0.137182653436756	0.000160706581491753	0.000160706581491753	0.0039519434001736	0.0039519434001736	NA	25	25	-0.0799875548237495	-0.0377289668104438	1.40692871903395	0	TRUE	-0.545552988825865	0.0575455553410013	0.0575455553410013	0.665404517415994	0.665404517415994	NA
FST	FSTL3	25	25	-0.170072803057971	0.523760734349743	0.114513332100272	0	TRUE	-0.2768719050656	6.11895464549384e-07	6.11895464549384e-07	2.41666368974871e-05	2.41666368974871e-05	NA	25	25	-0.0499285248829078	0.237722037216922	0.0200738233708371	0	TRUE	-0.0510033850457406	0.0151933303518876	0.0151933303518876	0.185808302628174	0.185808302628174	NA	25	25	-0.609654622700735	0.553876526042151	0.28180090784373	0	TRUE	-0.337512059476941	5.18608265436958e-06	5.18608265436958e-06	0.000177206290871844	0.000177206290871844	NA	25	25	-0.149199317910253	0.555072187329103	0.208017747395317	0	TRUE	-0.212550731384173	0.00927028058601864	0.00927028058601864	0.144326548511541	0.144326548511541	NA	25	25	-0.157816039427078	0.388344203924275	0.0459258640169917	0	TRUE	-0.101646481171219	0.00547332195126925	0.00547332195126925	0.0886938613612318	0.0886938613612318	NA	25	25	-1.55410003336703	-1.4700781288898	0.326569517300948	0	TRUE	-0.445821225547607	8.88460007839904e-06	8.88460007839904e-06	0.000389695608175869	0.000389695608175869	NA
FUT10	FUT11	25	25	-0.371911735825489	0.155332973995739	0.0758198755176821	0	TRUE	0.113629289165809	0.00209519260670363	0.00209519260670363	0.0321801801151842	0.0321801801151842	NA	25	25	-0.053301220264971	0.187333510106359	0.027081680354488	0	TRUE	0.0139802748269128	0.540337438843064	0.540337438843064	1	1	NA	25	25	-1.45417334410043	-1.14062202942659	0.242151530080747	0	TRUE	0.907386872834003	5.88384862565687e-09	5.88384862565687e-09	5.16153782580448e-07	5.16153782580448e-07	NA	25	25	-0.504602325571756	0.0901232100607405	0.118365157212514	0	TRUE	0.101829392979085	0.0425201271340826	0.0425201271340826	0.540282713950121	0.540282713950121	NA	25	25	-0.0614096967724156	0.203579559188826	0.0311722491548743	0	TRUE	0.206469868404352	2.32775416719945e-07	2.32775416719945e-07	1.25661248641633e-05	1.25661248641633e-05	NA	25	25	-2.17462612397363	-3.09800760632044	0.298674368714492	0	TRUE	0.643449243620721	6.32979081031982e-05	6.32979081031982e-05	0.00198448276344468	0.00198448276344468	NA
CAD	FUT5	25	25	-1.75560723159891	0.157290392307797	0.173089204660683	0	TRUE	-0.683137865894207	1.20297830341897e-12	1.20297830341897e-12	5.22624135860519e-10	5.22624135860519e-10	NA	25	25	0.0835147167301626	0.327338215002321	0.0199995712579741	0	TRUE	-0.0870317944807919	0.000112786448750041	0.000112786448750041	0.00214778002795733	0.00214778002795733	NA	25	25	-0.712849760809744	0.393374387195258	0.261519606439194	0	TRUE	-0.164490379116193	0.00962451651224368	0.00962451651224368	0.133648631144082	0.133648631144082	NA	25	25	-2.22413144254959	-0.406647748133244	0.145781104418697	0	TRUE	-0.637119490580665	1.34475634927432e-07	1.34475634927432e-07	1.42657994655173e-05	1.42657994655173e-05	NA	25	25	-0.147648601356134	0.479061787011396	0.0942776525726047	0	TRUE	-0.219899579966196	3.93670521918227e-05	3.93670521918227e-05	0.00113657153731198	0.00113657153731198	NA	25	25	-1.71562832648413	-1.67262078174347	0.318491830803999	0	TRUE	-0.305722285352308	0.00120703431109589	0.00120703431109589	0.0240965228518013	0.0240965228518013	NA
ASPM	FXYD5	25	25	-0.131654933324902	0.58849863574357	0.260920937705927	0	TRUE	-0.338005612612861	9.07718511893205e-06	9.07718511893205e-06	0.000250192427740814	0.000250192427740814	NA	25	25	-0.0833753972885587	0.315486331611407	0.0575217175808786	0	TRUE	-0.179294825640741	2.57970181614587e-06	2.57970181614587e-06	7.43640263013987e-05	7.43640263013987e-05	NA	25	25	-0.361285080381223	0.466842037097375	0.296113051579619	0	TRUE	-0.0721284797489297	0.248857878462393	0.248857878462393	1	1	NA	25	25	0.00296188489472972	0.883183963099119	0.512406548747946	0	TRUE	-0.488834851605361	0.000128213369681835	0.000128213369681835	0.00396045024622966	0.00396045024622966	NA	25	25	-0.157931682986286	0.542228763643523	0.146793791734287	0	TRUE	-0.318293823311641	2.57996131459945e-06	2.57996131459945e-06	0.000104149147015538	0.000104149147015538	NA	25	25	-1.47035938050819	-1.57976306584008	0.305037109637897	0	TRUE	-0.244431508293831	0.00611645207852231	0.00611645207852231	0.0960449218866863	0.0960449218866863	NA
CDT1	FXYD5	25	25	-1.95243329778671	-0.335932403489328	0.498325514776145	0	TRUE	-0.325747408287859	0.0138760706610164	0.0138760706610164	0.173894596030371	0.173894596030371	NA	25	25	-1.26959646536774	-0.0265135321189698	0.127614965884337	0	TRUE	-0.4627727635292	3.96007562843635e-13	3.96007562843635e-13	9.8514055544861e-11	9.8514055544861e-11	NA	25	25	-1.89273389440796	-0.339272379194163	0.217977370838722	0	TRUE	-0.260322522341398	0.016457599912172	0.016457599912172	0.212673198099839	0.212673198099839	NA	25	25	-1.84277027791265	-0.687928874355156	0.587375167268143	0	TRUE	-0.0458243824953526	0.786285773016312	0.786285773016312	1	1	NA	25	25	-1.59014283600261	-0.105837565901728	0.207357004970691	0	TRUE	-0.493100798229513	3.94945705767861e-08	3.94945705767861e-08	2.79317822954418e-06	2.79317822954418e-06	NA	25	25	-2.81462228828409	-3.55607497665001	0.298802673970344	0	TRUE	-0.0638683874556154	0.683626213723088	0.683626213723088	1	1	NA
EXO1	FXYD5	25	25	-0.24129289336789	0.531677705283832	0.195900490824556	0	TRUE	-0.33061460522443	1.50283005586905e-06	1.50283005586905e-06	5.29372126996195e-05	5.29372126996195e-05	NA	25	25	-0.0993510039061922	0.373104626184174	0.03697305182097	0	TRUE	-0.266654540171406	2.2178171561958e-11	2.2178171561958e-11	2.69783533093315e-09	2.69783533093315e-09	NA	25	25	-0.548818966007674	0.379336606263108	0.330450492104133	0	TRUE	-0.052872357605711	0.421921069734077	0.421921069734077	1	1	NA	25	25	-0.441082115846631	0.84028319934637	0.547612697960283	0	TRUE	-0.803765348879001	1.31896229935485e-07	1.31896229935485e-07	1.42657994655173e-05	1.42657994655173e-05	NA	25	25	-0.141186741833466	0.587920134870206	0.0738490955968759	0	TRUE	-0.353745373696225	5.55150465488525e-10	5.55150465488525e-10	7.55939202609512e-08	7.55939202609512e-08	NA	25	25	-1.58163381206726	-1.95660798987688	0.329922526692895	0	TRUE	0.148382821782303	0.107183047917453	0.107183047917453	1	1	NA
CNTNAP4	FZD6	25	25	0.0196697364747771	0.436512862107635	0.0801901536262429	0	TRUE	-0.0385277027748602	0.30861446367212	0.30861446367212	1	1	NA	25	25	0.0487235954109442	0.138102684422331	0.0208799987789726	0	TRUE	0.14790556521891	4.25936001542497e-08	4.25936001542497e-08	1.85929810281301e-06	1.85929810281301e-06	NA	25	25	-0.411973043182831	0.338737624072567	0.125212160153392	0	TRUE	0.0855624049654277	0.0654122588222388	0.0654122588222388	0.71987249210776	0.71987249210776	NA	25	25	0.0345492269464542	0.590676700110389	0.071920903009122	0	TRUE	-0.097565229812456	0.064590491528611	0.064590491528611	0.768288244530863	0.768288244530863	NA	25	25	0.0148767603599765	0.330550438910188	0.0543659745929612	0	TRUE	0.0934946242580136	0.0114064979240012	0.0114064979240012	0.165708064476111	0.165708064476111	NA	25	25	-1.079170352651	-1.44800510334609	0.383568304424777	0	TRUE	-0.140533811561274	0.10895763690341	0.10895763690341	1	1	NA
G3BP1	G3BP2	25	25	-0.433350617663481	0.331594460660296	0.135729063275353	0	TRUE	-0.168440332666705	0.000547465897738851	0.000547465897738851	0.00958672591341031	0.00958672591341031	NA	25	25	-0.114078867889886	0.128575333483284	0.0740825873949954	0	TRUE	0.046622879364063	0.206708070991224	0.206708070991224	1	1	NA	25	25	-0.623882683328337	0.580590015573669	0.304684386166114	0	TRUE	-0.384595591866051	1.31170136621935e-06	1.31170136621935e-06	5.41494013719314e-05	5.41494013719314e-05	NA	25	25	-0.96838148885904	0.22179200207634	0.391156797043888	0	TRUE	-0.341607785292833	8.46194153700254e-05	8.46194153700254e-05	0.00282786280767256	0.00282786280767256	NA	25	25	-0.385158170708737	0.338255880933905	0.199410693926845	0	TRUE	-0.245077975014028	0.00157053244011079	0.00157053244011079	0.0291820892843391	0.0291820892843391	NA	25	25	-1.93443736479055	-1.84478284170918	0.406977895664852	0	TRUE	-0.274202043689373	0.0117058941367334	0.0117058941367334	0.164554914809131	0.164554914809131	NA
G6PD	H6PD	25	25	-0.115453740974639	0.402923437528461	0.0854885309161095	0	TRUE	-0.078211154428619	0.0500013896998244	0.0500013896998244	0.550273383921524	0.550273383921524	NA	25	25	0.166792182767226	0.367256915441417	0.0262300021869897	0	TRUE	-0.0895669234039362	0.000221684364678078	0.000221684364678078	0.00397005026535682	0.00397005026535682	NA	25	25	-0.390203673042692	0.361975420261452	0.243605541595454	0	TRUE	0.0658894488770254	0.257648024937144	0.257648024937144	1	1	NA	25	25	-0.13390735001981	0.523119800598025	0.145468454916238	0	TRUE	-0.167909654491547	0.017148370804688	0.017148370804688	0.244452146137316	0.244452146137316	NA	25	25	0.0410002079934218	0.398787636791917	0.0465629802097365	0	TRUE	0.0254067350777887	0.389508032248508	0.389508032248508	1	1	NA	25	25	-1.41161950364941	-1.9798130298529	0.24302823043513	0	TRUE	0.312228103475837	0.000268743785101561	0.000268743785101561	0.00666256675746944	0.00666256675746944	NA
GABPB1	GABPB2	25	25	-0.893784797973766	-0.126134585532718	0.974750401368195	0	TRUE	0.181081930162167	0.160762481971336	0.160762481971336	1	1	NA	25	25	-0.323655359814904	-0.0590327524939612	0.236690336320041	0	TRUE	0.160099167592112	0.0105843762714868	0.0105843762714868	0.134116971074723	0.134116971074723	NA	25	25	-0.964866504517897	0.076088447095946	0.951930581852627	0	TRUE	0.0545114273222312	0.675384761049182	0.675384761049182	1	1	NA	25	25	-1.21581674859915	-0.105273199584541	1.15770781863199	0	TRUE	-0.126236212586691	0.431782724989278	0.431782724989278	1	1	NA	25	25	-0.799413431487821	-0.198106210217608	0.918919260170668	0	TRUE	0.128886336841796	0.346980333592507	0.346980333592507	1	1	NA	25	25	-2.03677872284626	-2.18207764894747	0.722758850298695	0	TRUE	-0.01977361490016	0.892738747884812	0.892738747884812	1	1	NA
GAS2L1	GAS2L2	25	25	-0.151178711552776	0.409055260301466	0.0641440695140433	0	TRUE	-0.108805372030973	0.00317240250141846	0.00317240250141846	0.0466817960367183	0.0466817960367183	NA	25	25	-0.035578859723183	0.21804581798309	0.0302665659472356	0	TRUE	-0.0154585188145769	0.510330631587969	0.510330631587969	1	1	NA	25	25	-0.392690518433999	0.380132479683743	0.214598472318828	0	TRUE	0.0352242381767838	0.519543875142006	0.519543875142006	1	1	NA	25	25	-0.0561263187966815	0.475222524194676	0.0855404811910119	0	TRUE	-0.0444097788351393	0.416264566309036	0.416264566309036	1	1	NA	25	25	-0.0733635900743054	0.458981470970501	0.0496140626910338	0	TRUE	-0.133977482271405	0.000208898889818662	0.000208898889818662	0.00492465861084206	0.00492465861084206	NA	25	25	-1.44400747946996	-2.05956904564311	0.257803733873492	0	TRUE	0.384731286388165	4.5566244312521e-05	4.5566244312521e-05	0.00155117002204105	0.00155117002204105	NA
GCFC2	PAXBP1	25	25	-0.383546222068428	0.691724474918573	0.614388195797028	0	TRUE	-0.620496424674559	1.22563319231576e-07	1.22563319231576e-07	5.84792126070071e-06	5.84792126070071e-06	NA	25	25	-0.316165252806655	0.214490045167941	0.142755377058075	0	TRUE	-0.203095160588175	0.000281006277321769	0.000281006277321769	0.00492072688318682	0.00492072688318682	NA	25	25	-0.490286112006585	0.764967378713515	0.648892388078676	0	TRUE	-0.566364989086432	8.96097358191739e-07	8.96097358191739e-07	3.91164896131799e-05	3.91164896131799e-05	NA	25	25	-0.764250882667826	0.647605406123351	0.730191846422847	0	TRUE	-0.732176484825433	6.45784024712046e-07	6.45784024712046e-07	4.75134509443547e-05	4.75134509443547e-05	NA	25	25	-0.458831289311859	0.479590405191662	0.340165412929745	0	TRUE	-0.470382607511057	9.64021492512078e-06	9.64021492512078e-06	0.000329402141064739	0.000329402141064739	NA	25	25	-1.62271659586467	-1.34127695907747	0.549063389565322	0	TRUE	-0.66883557818552	3.05303117183423e-07	3.05303117183423e-07	2.32113796520729e-05	2.32113796520729e-05	NA
