gene1	gene2	n_combn_PC9	n_single_PC9	mean_combn_PC9	mean_single_PC9	var_combn_PC9	var_single_PC9	orientation_agree_PC9	differential_combn_vs_single_PC9	pval1_combn_vs_single_PC9	pval2_combn_vs_single_PC9	fdr1_combn_vs_single_PC9	fdr2_combn_vs_single_PC9	significant_combn_vs_single_PC9	n_combn_HeLa	n_single_HeLa	mean_combn_HeLa	mean_single_HeLa	var_combn_HeLa	var_single_HeLa	orientation_agree_HeLa	differential_combn_vs_single_HeLa	pval1_combn_vs_single_HeLa	pval2_combn_vs_single_HeLa	fdr1_combn_vs_single_HeLa	fdr2_combn_vs_single_HeLa	significant_combn_vs_single_HeLa
HAND1	HAND2	16	16	0.327376842180638	0.414079486945474	0.0395073645968576	0.0766261484446015	TRUE	0.200987404990239	0.0118705417960548	0.0118705417960548	0.486156190065856	0.486156190065856	NA	16	16	-0.113494017507414	0.671934354331299	0.103999632582843	0.10167594958627	TRUE	-0.0276584246214073	0.822420686734933	0.822420686734933	1	1	NA
HARS	HARS2	16	16	-1.5253224654785	-1.98581056626036	0.396900029430906	0.972738985037946	TRUE	0.5534003662144	2.25133526364982e-05	2.25133526364982e-05	0.00770072529224501	0.00770072529224501	NA	16	16	-2.61320044221208	-2.93962468574547	0.992450877660065	2.00225466628357	TRUE	0.741360718914106	0.000409026140434245	0.000409026140434245	0.046559599296919	0.046559599296919	NA
HCRTR1	HCRTR2	16	16	-0.16255990754334	0.142142254675382	0.0990423712768995	0.0811423682516778	TRUE	-0.0151065187013376	0.856102184186138	0.856102184186138	1	1	NA	16	16	-0.546069087523478	0.103944292014827	0.255696526365848	0.139943575626875	TRUE	0.0658870628023233	0.579105946678787	0.579105946678787	1	1	NA
HEATR5A	HEATR5B	16	16	-0.021808560850005	0.171341814903579	0.164686941296257	0.134157638689237	TRUE	0.0941810178806152	0.422531077326217	0.422531077326217	1	1	NA	16	16	-0.765086776763218	-0.233751954485306	0.321272853984163	0.800972472441292	TRUE	0.214523060318418	0.30570296593715	0.30570296593715	1	1	NA
HECW1	HECW2	16	16	-0.114747670080664	0.186410619698417	0.083819583022566	0.185722683312439	TRUE	-0.00965345629524326	0.90985891049061	0.90985891049061	1	1	NA	16	16	-0.39156396394718	0.592286202455196	0.232510554276704	0.221086165479968	TRUE	-0.249712503093194	0.134889156383668	0.134889156383668	1	1	NA
HEXA	HEXB	16	16	0.00818649011856077	0.0702073494326628	0.0561029383122066	0.068677173993812	TRUE	0.224220155513105	0.00780303234409993	0.00780303234409993	0.364216439736747	0.364216439736747	NA	16	16	-0.574775960370369	0.319084023405636	0.0856516434346705	0.0871076260593117	TRUE	-0.1851055592984	0.111254102981125	0.111254102981125	1	1	NA
HEY1	HEY2	16	16	-0.119023851936604	-0.0061295943704678	0.0793794246331232	0.0682954716091602	TRUE	0.177034984636788	0.0378640290924835	0.0378640290924835	1	1	NA	16	16	-0.189779487995045	0.778010784473696	0.357979536196358	0.234200235706934	TRUE	-0.226594770063979	0.0933377244884606	0.0933377244884606	1	1	NA
HIGD1A	HIGD1C	16	16	-0.178415860127331	0.23935128104951	0.234440146306407	0.0957924905471786	TRUE	-0.130638836837217	0.352312801897204	0.352312801897204	1	1	NA	16	16	-0.921954335247166	-0.985390603846089	0.436687897032127	0.935078457973856	TRUE	0.780881217678072	0.000176590569028224	0.000176590569028224	0.026787966564375	0.026787966564375	NA
HMGCL	HMGCLL1	12	12	-0.0822936118435068	0.481710326078123	0.0986687877674262	0.0107716654381361	TRUE	-0.28086216721862	0.0109183751240332	0.0109183751240332	0.469518369958703	0.469518369958703	NA	12	12	-0.00103642196411724	0.626835139170815	0.261540284707647	0.0740477492077838	TRUE	0.129008006962844	0.462031281448002	0.462031281448002	1	1	NA
HMGCS1	HMGCS2	16	16	-1.61969504165121	-1.56999861426093	0.244729444739303	0.138785087799472	TRUE	0.0936160961753344	0.320422991260485	0.320422991260485	1	1	NA	16	16	-3.21506689353962	-2.70217984606372	0.332114641818614	0.819837195546294	TRUE	-0.054127375547818	0.771210879488581	0.771210879488581	1	1	NA
HMGN2	HMGN4	16	16	-0.00664538153577438	0.246626683354047	0.137167486215003	0.0247598666212933	TRUE	0.0302066637515	0.751332819542998	0.751332819542998	1	1	NA	16	16	-0.244302782185517	0.285286445521486	0.194817820053134	0.153871644305455	TRUE	0.198323594898095	0.0563414686305079	0.0563414686305079	1	1	NA
HNF4A	HNF4G	16	16	0.132302322237661	0.449014326054957	0.0565509718816857	0.0503171234511112	TRUE	-0.0334875060180508	0.700555715210631	0.700555715210631	1	1	NA	16	16	-0.113126983450003	0.279416464457484	0.179515142774856	0.26538706296828	TRUE	0.330535650078016	0.0139106772150321	0.0139106772150321	0.505516985285852	0.505516985285852	NA
HNRNPAB	HNRNPD	16	16	-0.871089084842036	0.0242187542306176	0.110244595288862	0.0628881231850652	TRUE	-0.56693307002181	2.91369939186666e-06	2.91369939186666e-06	0.00187944914899602	0.00187944914899602	NA	16	16	-1.02978474850777	0.364146445940889	0.913884441130535	0.271150450812455	TRUE	-0.635383422832426	8.35942827176631e-05	8.35942827176631e-05	0.0154061587187758	0.0154061587187758	NA
HNRNPL	HNRNPLL	16	16	-0.754498085062607	-0.739265120721395	0.299899453707527	0.731876732979092	TRUE	0.253519654384339	0.0121314708795831	0.0121314708795831	0.494227539507762	0.494227539507762	NA	16	16	-1.57994647108315	-0.859895481549197	3.31343634039024	2.29805170493835	TRUE	-0.0667554103834969	0.675336458198461	0.675336458198461	1	1	NA
HOOK1	HOOK3	16	16	-0.136617021216486	0.152962600690954	0.0651579022431567	0.031583352025028	TRUE	-0.0063540173868013	0.941996031291612	0.941996031291612	1	1	NA	16	16	-0.844320516574444	0.0235730808891781	0.204409145921586	0.215071780564443	TRUE	-0.152652918753301	0.170364191271902	0.170364191271902	1	1	NA
HOXA5	HOXB5	16	16	-0.266369392870928	0.13587538214898	0.0929840949268017	0.0713939579740376	TRUE	-0.110772776032417	0.200206810721059	0.200206810721059	1	1	NA	16	16	0.0747909523934561	0.846532519716036	0.236336175592344	0.0160065950985936	TRUE	-0.0150979370412365	0.903734392613836	0.903734392613836	1	1	NA
HOXA6	HOXB6	16	16	0.0657162887571145	0.186558129067898	0.0787532840324031	0.0405332888784367	TRUE	0.160024754528702	0.0880321553649647	0.0880321553649647	1	1	NA	16	16	0.0563516608732641	0.65154218820694	0.184811905939844	0.141772975947155	TRUE	0.16019300840203	0.166954606575692	0.166954606575692	1	1	NA
HOXA7	HOXB7	16	16	-0.194407748030715	-0.0309165354688366	0.0803329982015547	0.0448320998842984	TRUE	0.12927217683171	0.0917482405174945	0.0917482405174945	1	1	NA	16	16	-0.141445343082081	0.360286793276976	0.104065173216775	0.135965020609381	TRUE	0.245602236300854	0.06072983509774	0.06072983509774	1	1	NA
HP	HPR	16	16	-0.0387173832589759	0.462335727111773	0.122268382921854	0.0455979812073249	TRUE	-0.218582634020591	0.0422735947467858	0.0422735947467858	1	1	NA	16	16	-0.335471333060723	0.27605926658774	0.368188261317894	0.210055614008224	TRUE	0.115715860729155	0.470183067011559	0.470183067011559	1	1	NA
HS6ST1	HS6ST3	16	16	-0.433365995125329	-0.199055842649856	0.222947941804082	0.285600768096531	TRUE	0.0906847759856371	0.311658437576504	0.311658437576504	1	1	NA	16	16	-1.15571645449272	-0.545485792481566	0.601833817150007	0.575556074871659	TRUE	0.205913963560055	0.0666296599304409	0.0666296599304409	1	1	NA
HSD17B11	HSD17B13	16	16	0.0155082669497109	0.125197622018342	0.0582674456982016	0.10968190111679	TRUE	0.176510228378776	0.0450620491436687	0.0450620491436687	1	1	NA	16	16	0.170624699490587	0.546561477566463	0.104983207822791	0.0914585530747838	TRUE	0.382903227414939	0.00241071121594758	0.00241071121594758	0.154215100300571	0.154215100300571	NA
HSD3B1	HSD3B2	16	16	-0.452314066867263	-0.198950971933774	0.140554985411088	0.0960608481626964	TRUE	0.0663889140453016	0.426597030173416	0.426597030173416	1	1	NA	16	16	-0.175924253433786	0.254088812994412	0.138745329326917	0.298183092136001	TRUE	0.297226184673843	0.00590395702322281	0.00590395702322281	0.289236556910275	0.289236556910275	NA
HSP90AA1	HSP90AB1	16	16	-0.520416979152052	0.276558157523608	0.337829458610576	0.105998255579073	TRUE	-0.492063280443104	5.51679500713841e-05	5.51679500713841e-05	0.0130932430959953	0.0130932430959953	NA	16	16	-2.20222387741011	-0.862605929419749	0.850515737939407	0.564883814087662	TRUE	-0.566490839980365	0.000750869971734168	0.000750869971734168	0.0691914661243635	0.0691914661243635	NA
HSPA12A	HSPA12B	16	16	-0.0363358754404227	0.308772703612029	0.0557147233194488	0.0232622242522574	TRUE	-0.0653396489160171	0.438731654857717	0.438731654857717	1	1	NA	16	16	-0.130156543338245	0.441879854303272	0.144057994519873	0.112279171592761	TRUE	0.175025565903195	0.210220493978453	0.210220493978453	1	1	NA
HTN1	HTN3	16	16	0.00700881388859933	0.443447656885895	0.103947412305531	0.0235196684915008	TRUE	-0.154156409381789	0.123969824475319	0.123969824475319	1	1	NA	16	16	0.196380338844551	1.09704448748201	0.0511423472929428	0.524449137532835	TRUE	-0.139906849452815	0.358916916190287	0.358916916190287	1	1	NA
HTR1B	HTR1D	16	16	-0.0796396763448106	0.10936579048061	0.063745060589575	0.054229509244302	TRUE	0.0940665276310568	0.307813419674896	0.307813419674896	1	1	NA	16	16	-0.0157517057735818	0.603361666095508	0.151698221449674	0.0839264186723938	TRUE	0.133941364104887	0.194639616125471	0.194639616125471	1	1	NA
HTR1E	HTR1F	12	12	0.0398928621402814	0.170461925365378	0.0792265442612415	0.162013837649514	TRUE	0.153890131049533	0.241460359546569	0.241460359546569	1	1	NA	12	12	-0.356183843120486	0.455608724266666	0.0853281606563229	0.113175614888424	TRUE	-0.0768220816876523	0.587663516142147	0.587663516142147	1	1	NA
IDH1	IDH2	16	16	-0.278582796095348	0.159781044048528	0.140156723044527	0.0874150013963085	TRUE	-0.144382099715682	0.116711282281631	0.116711282281631	1	1	NA	16	16	-0.905024752312028	-0.441686535979281	0.408003350037872	0.309788999432973	TRUE	0.289692315293566	0.0074803781502039	0.0074803781502039	0.33407253857368	0.33407253857368	NA
IDI1	IDI2	16	16	-0.206973696889881	0.147105901691385	0.10249658545012	0.0569712304137277	TRUE	-0.0668452581677171	0.45326548219322	0.45326548219322	1	1	NA	16	16	-0.160910276022261	0.630574383289327	0.371769123007308	0.544689271421349	TRUE	-0.0364142135130943	0.710948180302112	0.710948180302112	1	1	NA
IFFO1	IFFO2	16	16	-0.0423586795840527	0.283782201843721	0.0398693768862536	0.099860392878914	TRUE	-0.0432936183867839	0.621258044019931	0.621258044019931	1	1	NA	16	16	-0.522721607352501	0.083000748301994	0.243277219605252	0.091766416526884	TRUE	0.108703002660978	0.332635529782563	0.332635529782563	1	1	NA
IFIT2	IFIT3	16	16	-0.0509478043926927	0.215589137372544	0.0446692748009316	0.041328605090139	TRUE	0.0156599657037922	0.834987140971172	0.834987140971172	1	1	NA	16	16	0.128874904784556	0.893866334920959	0.23369325027024	0.139935394121273	TRUE	-0.00203452627798861	0.989301793663088	0.989301793663088	1	1	NA
IGFL2	IGFL3	16	16	-0.436099300335301	-0.373685519938581	0.142462456160738	0.214343994542052	TRUE	0.254720799364071	0.00422858297605448	0.00422858297605448	0.251778468335503	0.251778468335503	NA	16	16	0.35930967871676	1.29669648118249	0.0660379615678241	0.136444754704633	TRUE	-0.17243388217788	0.123614795170751	0.123614795170751	1	1	NA
CHUK	IKBKB	16	16	-0.144439800865355	0.323925179581646	0.0559311152866886	0.0499399902237429	TRUE	-0.185758271026591	0.0250693895229848	0.0250693895229848	0.841345973599664	0.841345973599664	NA	16	16	0.339687452291437	1.08975464935856	0.226058845509815	0.113650388583463	TRUE	0.0117233960044276	0.913283146709497	0.913283146709497	1	1	NA
IL1RAPL1	IL1RAPL2	16	16	0.134800556668706	0.301279003168987	0.154728956754613	0.108622956587731	TRUE	0.121309455257087	0.275390418093417	0.275390418093417	1	1	NA	16	16	0.206110790079898	0.94318948755653	0.103291972493818	0.181572562117935	TRUE	0.0281284501804464	0.819333074555702	0.819333074555702	1	1	NA
IL36A	IL36G	16	16	0.0313803880687577	0.0811085689224608	0.143161575042756	0.0317931031267699	TRUE	0.23704866340151	0.00930798594106926	0.00930798594106926	0.409364457883511	0.409364457883511	NA	16	16	-0.0963364853860251	0.535575480854249	0.149026957170977	0.273840362469267	TRUE	0.104175268698377	0.436939974595467	0.436939974595467	1	1	NA
IMPDH1	IMPDH2	16	16	-0.966501088149309	-0.428292696500036	0.222746431220593	0.144770119487115	TRUE	-0.220996493354893	0.0110100385295234	0.0110100385295234	0.47084433163346	0.47084433163346	NA	16	16	-1.7570445735112	-0.880886720867972	0.82621567286261	0.76549520209673	TRUE	-0.140058565042097	0.242295779039438	0.242295779039438	1	1	NA
INSIG1	INSIG2	16	16	-0.102700206388109	0.118315998441789	0.141940691394311	0.0357958904508427	TRUE	0.0679341456689127	0.403916416641897	0.403916416641897	1	1	NA	16	16	-0.727230617685784	0.33989358218271	0.755988230629612	0.190047326616982	TRUE	-0.326039746829074	0.0263658464292997	0.0263658464292997	0.787968826961542	0.787968826961542	NA
INTS6	INTS6L	16	16	-1.00986393491924	-0.873950179165773	0.54375608864574	0.800641941379101	TRUE	0.0966830983433336	0.435445179065954	0.435445179065954	1	1	NA	16	16	-1.61991269921882	-1.50937343824773	1.80683381525562	2.18591777552856	TRUE	0.610837022789006	0.00313406919627288	0.00313406919627288	0.192621596128047	0.192621596128047	NA
IPO7	IPO8	16	16	-0.51030429442118	-0.275981087772508	0.153366746314543	0.253332053479743	TRUE	0.0801292885834745	0.387709845846478	0.387709845846478	1	1	NA	16	16	-0.495877013588365	0.232680795669845	0.441776798838154	0.817932470547875	TRUE	0.0176807195129571	0.915435725268107	0.915435725268107	1	1	NA
ACO1	IREB2	16	16	-0.33382415737014	0.295108313390257	0.185894800356846	0.0276436048409409	TRUE	-0.336652438163935	0.000836951307806581	0.000836951307806581	0.080673809294488	0.080673809294488	NA	16	16	-0.878265350388979	0.303578162170166	1.3372365423478	0.611110382432507	TRUE	-0.402154237900347	0.0149800420244419	0.0149800420244419	0.539313950426213	0.539313950426213	NA
ISL1	ISL2	16	16	0.15640677992601	0.329903383643089	0.0353196835165791	0.21590149183028	TRUE	0.114637504817961	0.241272813544882	0.241272813544882	1	1	NA	16	16	-1.08095946376707	-0.314959062920273	0.498895645314485	1.31178068796837	TRUE	-0.0174601244079065	0.920890011170108	0.920890011170108	1	1	NA
ITGB3	ITGB5	16	16	-0.336515654247452	-0.300919531828264	0.072564894164388	0.0411593154814471	TRUE	0.277999682149142	0.00211157851576435	0.00211157851576435	0.154194346919321	0.154194346919321	NA	16	16	-0.936000555221412	-0.911803872532361	0.134492307867479	0.419122259586558	TRUE	0.747575319334289	0.000203921335289841	0.000203921335289841	0.0275454810431246	0.0275454810431246	NA
ITIH1	ITIH3	16	16	-0.167704537363142	0.121927548613544	0.0751273815282991	0.0378879177738995	TRUE	-0.00254122128198549	0.975809882782996	0.975809882782996	1	1	NA	16	16	-0.30328093123933	-0.52229011770231	0.125496520887827	0.209634468719176	TRUE	0.913109255931245	1.23603695616875e-06	1.23603695616875e-06	0.00071389712581135	0.00071389712581135	NA
ITLN1	ITLN2	16	16	-0.045902962045495	0.137920683566156	0.0239663298946895	0.0218616786808619	TRUE	0.0988898063059615	0.174833560311363	0.174833560311363	1	1	NA	16	16	0.203704138431314	0.651462667564277	0.139456846221394	0.133491584926567	TRUE	0.309492999224054	0.007292590912164	0.007292590912164	0.333643605056285	0.333643605056285	NA
ITSN1	ITSN2	16	16	0.0235902366727636	0.126076852875381	0.0456739776884592	0.0310158386961379	TRUE	0.178609621619546	0.0417280746541523	0.0417280746541523	1	1	NA	16	16	-0.471932626541294	0.284570883300079	0.524165850890221	0.579369478918696	TRUE	0.00727608181547294	0.959158169880702	0.959158169880702	1	1	NA
JAG1	JAG2	16	16	0.211702516172084	0.465734996269054	0.027183688337657	0.0879765688271991	TRUE	0.0307785623480986	0.717205972039051	0.717205972039051	1	1	NA	16	16	0.019927057904634	0.746205162435535	0.14835646852167	0.0854294446613863	TRUE	0.0320826919073763	0.774701908589475	0.774701908589475	1	1	NA
CTNNB1	JUP	16	16	0.0932492894798352	0.318791235100801	0.110250734474674	0.118479319527519	TRUE	0.0628080515995811	0.467183583930614	0.467183583930614	1	1	NA	16	16	-0.26920277798786	0.609639353269323	0.503895874359173	0.364647931497964	TRUE	-0.152588086881463	0.162273291198223	0.162273291198223	1	1	NA
KAT2A	KAT2B	16	16	-0.75282417388848	-0.35881708159703	0.105436572594095	0.16839052320128	TRUE	-0.0659362090122976	0.495405968644114	0.495405968644114	1	1	NA	16	16	-1.1343240746773	0.0823895721139433	0.324043574682097	0.30602755672108	TRUE	-0.500747692466303	0.0138779482330034	0.0138779482330034	0.505516985285852	0.505516985285852	NA
KATNA1	KATNAL1	16	16	-0.0878919483579479	0.434446672211765	0.0631032635349261	0.169565043269671	TRUE	-0.237202344474082	0.0344164793693679	0.0344164793693679	1	1	NA	16	16	-0.316838281680861	0.930237660621072	0.465188263833614	0.222374858163522	TRUE	-0.506487562060809	0.00388120226125758	0.00388120226125758	0.217697916125758	0.217697916125758	NA
KBTBD6	KBTBD7	16	16	-0.0476248990676561	0.284532188590124	0.0549725537778886	0.0795237365372768	TRUE	-0.050321157797547	0.587026485472241	0.587026485472241	1	1	NA	16	16	-0.255963238490347	0.239246940754216	0.284800742995008	0.45044214478586	TRUE	0.248427541598787	0.0755221940681779	0.0755221940681779	1	1	NA
KCNB1	KCNB2	16	16	0.0906361721332512	0.523317981958105	0.0207861774337	0.12135376450888	TRUE	-0.147848628428787	0.117244525501172	0.117244525501172	1	1	NA	16	16	0.304984208601182	0.938741508054882	0.102543040921762	0.0625944804414312	TRUE	0.1294793405753	0.168201288175821	0.168201288175821	1	1	NA
KCNH1	KCNH5	16	16	0.00653086602646592	0.401361442750291	0.141234291332183	0.122041778954572	TRUE	-0.107173742024391	0.308071907777306	0.308071907777306	1	1	NA	16	16	-1.29777766404911	-0.861405013694478	1.21849021752719	1.01495216233174	TRUE	0.354648316202935	0.00486483462135006	0.00486483462135006	0.249378045231748	0.249378045231748	NA
KCNJ10	KCNJ15	16	16	-0.136504754465318	0.312743547469247	0.0526988548368319	0.0190140638584057	TRUE	-0.167283594284274	0.0389645815992459	0.0389645815992459	1	1	NA	16	16	-0.144321485994847	0.633273616883138	0.28108816622621	0.418159982410674	TRUE	-0.0372162576479992	0.757418624109398	0.757418624109398	1	1	NA
KCNJ11	KCNJ8	16	16	0.0798819246895537	0.400996607416225	0.0236078622388468	0.0581638781333948	TRUE	-0.0394754324041407	0.625845052647127	0.625845052647127	1	1	NA	16	16	-0.179659873322514	0.306996321766151	0.225056295983986	0.299401955290969	TRUE	0.248287536388152	0.0242501895293343	0.0242501895293343	0.753946276890283	0.753946276890283	NA
KCNK12	KCNK13	16	16	0.174834390068357	0.551086186796869	0.0602139924694898	0.0428202881015492	TRUE	-0.089126136607342	0.290543262909321	0.290543262909321	1	1	NA	16	16	0.0552927463886211	0.824218822384759	0.110775458942487	0.139923900740186	TRUE	-0.00933318906318384	0.931861537204355	0.931861537204355	1	1	NA
KCNK3	KCNK9	16	16	0.088378098037366	0.563129132874937	0.0195932508628646	0.0658849282125385	TRUE	-0.189899247552787	0.0139900824770585	0.0139900824770585	0.552498732457623	0.552498732457623	NA	16	16	-0.441916107560957	0.496154590541908	0.0980990723066519	0.0805716984959167	TRUE	-0.205640572726227	0.0402620288403694	0.0402620288403694	1	1	NA
KCNS2	KCNS3	16	16	0.080041721769422	0.34689813477036	0.0732304917470199	0.106815355472126	TRUE	0.0191963581598543	0.830669313229931	0.830669313229931	1	1	NA	16	16	0.329438563372134	0.795099305865177	0.239545215290873	0.498392763811574	TRUE	0.292704694379511	0.0114504155901607	0.0114504155901607	0.45573494893888	0.45573494893888	NA
KCNT1	KCNT2	16	16	0.0338894127435799	0.482803856909327	0.0924154037346323	0.149607905885732	TRUE	-0.158339595694336	0.11290520135457	0.11290520135457	1	1	NA	16	16	-0.543475905375331	-0.0578259195988815	0.228514317366312	0.0957926613927251	TRUE	0.212032673722849	0.0679692701645131	0.0679692701645131	1	1	NA
